height,code,sender,type,pool_id,shares,token_1_amount, token_1_denom, token_2_amount, token_2_denom
4707673,5,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,Join,648,41929883562967187719,134615430129674058,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,25013,uosmo
4707673,11,osmo1qn53ph3awuyl0aga7nvhx4dx8uaqplrztux8wc,Exit,578,330707670553657571,201655361,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,1774973527,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707673,0,osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,Join,722,69144262312166424917,7543905684086261913,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,13969527,uosmo
4707673,0,osmo1smrlapzwyv23cvna6s7jkwnenvcvcwnc62n2n6,Join,601,24081629066916879,1830500,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,526673,uosmo
4707674,0,osmo15qtsn35ggl0dmm6qcxv3445pwa3gh5t5hpkwjm,Join,678,66374667744324788,343430,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,306180,uosmo
4707674,0,osmo1q4edn2j8gewak9rctjeyw9nntwv4wwj36nyv8y,Join,3,80407470008808928222,2682504,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,824003,uosmo
4707675,0,osmo1k0lf96eev5zuqwdjtalzsu6ugqjjj7ynymkze7,Join,712,33274257221171751,938,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,251282,uosmo
4707676,0,osmo1vvc7xddzjquz8cpmj8gfdudx9z5eqnn5pnq6s6,Exit,497,8287603000889386391,7728027,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,24415154,uosmo
4707678,0,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,Join,648,41927485652456667421,134611072659550647,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,25011,uosmo
4707678,0,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,Join,601,149030958817766977,11328201,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3259358,uosmo
4707678,0,osmo1g659w4l93h7f6ljmcn95m0ygxzq4nq4vfx03qc,Join,619,4130909010860055,74719,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,1360,uosmo
4707679,0,osmo13p4tyrzhgfwhzryg0gewfnfrrs2n4jp2k0tmp7,Join,578,4863601959688028,3085854,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,27727171,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707680,0,osmo16vypav8wwznpq4x0sgjv8k4l34urv5vg09xhyj,Join,9,11119231521287161279417,9755999923,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,15199047,uosmo
4707680,0,osmo1gwg4xrru3gtls2z9syretn7zquxc4a8agu9pt0,Join,722,579367337225967263,63208291031110432,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,117052,uosmo
4707681,0,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,Join,577,556678539728,1622,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,116,uosmo
4707681,0,osmo1j9gc8kex8djc8y9ns83v0f46kt2rrkdzy6lpks,Join,601,26316992133732566,2000383,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,575569,uosmo
4707682,0,osmo19jtn9xx65x5q5z5d5k2egkk2h25a9pqfxtr2jl,Join,601,21819356760206180,1658512,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,477203,uosmo
4707683,0,osmo1yllrndphe5zj63vg4nxupqcqqa2n6l567taf2m,Join,712,47591803584343145748,1344349,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,359410598,uosmo
4707684,0,osmo14mz27u8mqdhh5wqpv6qkxkcvalxw2gxejjrxx4,Join,712,3386403114256278657,95657,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,25573923,uosmo
4707685,0,osmo10zw447gf2dyr5suraf4ddmuutznwtlwr6p2kpk,Join,678,158424974033639983,820002,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,730543,uosmo
4707685,0,osmo1597ul4wuad2kftqapd8w3733350zl3pwr8e9eq,Join,722,10755517794098067889,1173255356917976704,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2173294,uosmo
4707689,0,osmo1jmcqdyh9auemdr35xnqsywpagd9ty3yxqqgh55,Join,701,1000827712568817220,159325038,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,9208,uosmo
4707689,11,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,562,1489314970539331898156,13103962747,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,83248742,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707692,0,osmo1j9gc8kex8djc8y9ns83v0f46kt2rrkdzy6lpks,Join,648,1231254788019318455996,3953032437174253436,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,734480,uosmo
4707692,0,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,578,53175149734901791,33664599,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,303814730,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707692,11,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,562,1489314970539331898156,13103962747,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,83248742,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707692,0,osmo1cl3swpzudwjpwmswcjldfz8gt2p3zy4wrydfxq,Join,604,32661072019673,6874729,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,192902,uosmo
4707692,0,osmo1fxh7fwq3tds2jn3ed357vxthcxhlc0hftupg4w,Join,712,216780625991931544,6122,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1637046,uosmo
4707692,0,osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,Join,722,2817711434960217038,307333759992348488,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,569414,uosmo
4707693,5,osmo126yahr704qnjar6t7ykdvuq43yujvl4m5lx0xh,Join,1,22313639129636931667,310130,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2421539,uosmo
4707693,0,osmo14gpkd030ru3xw6xykp7nl4dljckzrs0mtkw7xh,Join,641,13898104627959954058,8434110,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,226124,uosmo
4707695,0,osmo1m4k4rncdjtxvremn6j2gqgw4tcgk3kmztgsffs,Join,712,860950287655702285,24318,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6501633,uosmo
4707695,11,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,562,1489314970539331898156,13103962747,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,83248742,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707695,0,osmo1jh8dac9hehaz7eud4qhcwf98ddleqhsn4vm5tr,Join,3,11763186275491786914,392435,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,120546,uosmo
4707695,0,osmo1h4w509ewf0wh6m3d9fqyak9z45m9lrqsy5r63n,Join,712,54214159007273904,1530,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,409408,uosmo
4707697,0,osmo1kusyp7jj00y2t4ymc6ygxvfl7wyga29rt2a9v3,Join,722,50198172636789736264,5476889525663646367,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,10141155,uosmo
4707697,0,osmo1cl3swpzudwjpwmswcjldfz8gt2p3zy4wrydfxq,Join,605,53427811839970892206,302431083,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,12341,uosmo
4707698,0,osmo1dyzwn3hqj8uhfmv2rge9um7n0f44fv9xfxt6nt,Join,9,41752670075040894174410,36631221705,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,57075829,uosmo
4707698,0,osmo13p4tyrzhgfwhzryg0gewfnfrrs2n4jp2k0tmp7,Join,719,17512795788667778297,801715,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,460283,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4707699,0,osmo1kaxg4m0qf4pwekcpledsgen8cuelz9p0pn5nea,Join,629,5564108634744317,495210498410571861392,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,3861631,uosmo
4707700,5,osmo1lvgxhqamdq8j9a7853uap5lg9j3tafw5gvx06u,Join,678,2667124041101478526,13815372,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,12289631,uosmo
4707700,0,osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,Join,604,19244030789478,4050619,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,113658,uosmo
4707702,0,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,Join,604,16313354083,3433,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,96,uosmo
4707705,0,osmo1yllrndphe5zj63vg4nxupqcqqa2n6l567taf2m,Join,712,827820258989379619,23382,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6251454,uosmo
4707705,0,osmo126yahr704qnjar6t7ykdvuq43yujvl4m5lx0xh,Join,1,22313897358019943529,310127,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2421622,uosmo
4707707,0,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,Join,719,4064820502891858309,186082,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,106833,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4707707,0,osmo1n96h5da774swdtq3mxs60psfvc9vsuna7zxq7h,Exit,690,155216249191037625480,257640759,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,19449105,uosmo
4707707,0,osmo1lvgxhqamdq8j9a7853uap5lg9j3tafw5gvx06u,Join,678,2665034990171703734,13800748,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,12283396,uosmo
4707708,0,osmo10vwjpan37s9rcdrp6sy8jqfskhmw29yew5jp5m,Exit,561,110334648069471065096,36110117752,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1844221,uosmo
4707710,0,osmo10ka033a6vx803h7hd4mfe3l8ky0txwcqyunzdj,Join,690,2995693685079552541,5227500,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,394619,uosmo
4707710,0,osmo1n8j9xve22sh5arf2kfdtdde46udztadalmr7c2,Join,3,49886918507319674202,1664296,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,511232,uosmo
4707710,0,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,5,860299850167698954991282,24844322663,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,31600962,uosmo
4707710,0,osmo13p4tyrzhgfwhzryg0gewfnfrrs2n4jp2k0tmp7,Join,719,666536165065150762,30512,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,17518,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4707710,0,osmo1kmmqf8e4qqfq7gqfdj7qwk3sjrpt6cgzlh4zzy,Join,712,1200603222282166659,33911,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,9066613,uosmo
4707711,6,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,Join,601,1077989756474,80,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,23,uosmo
4707716,0,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,Join,604,4173796109591,878531,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24651,uosmo
4707717,0,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,560,1979603545232692270,253083268,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,2023004,uosmo
4707719,6,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,Join,601,1077989756474,80,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,23,uosmo
4707720,0,osmo1n0veljq6jx2u5dxwyfsuye2hwsr0ssl9z5adpu,Join,678,83943833923887635,434674,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,386925,uosmo
4707722,0,osmo1fnf8fvnyuw20jse47a53ue59pdzp8q254qfrdp,Join,712,408335093521629009,11533,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3083632,uosmo
4707724,6,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,Join,601,1077981773970,80,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,23,uosmo
4707728,11,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,562,1489314970539331898156,13103962747,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,83248742,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707728,0,osmo12vghx05jf5e2sxgfkdhktl3ch0e2k9ae3uxqm4,Join,712,4263979284215577,119,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,32199,uosmo
4707729,0,osmo17j675mzjnf5ud7ynphf9xp2ra8jzg3zylhlkte,Join,629,8546008832006911,760087222037021346637,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,5935174,uosmo
4707730,11,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Exit,562,1489314970539331898156,13103962747,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,83248742,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC
4707732,0,osmo10sp2ean8c8j5pnsyaccea5f6h5hpjhl24ntk4d,Join,1,10649278911347535809,148019,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1155629,uosmo
4707732,0,osmo18ugyzt4fe22yqp6jmamt0zfjm5tpul7cmxej8d,Join,1,3034163611803233494,42172,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,329258,uosmo
4707732,0,osmo1gqeq49wq0eefzlxp8gctuvmc7apauhayzhdxs8,Join,498,577081198701966385,259223,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,642170,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4707732,0,osmo13lucu9nssvvngazwqs0vcy6e4my87lqtfjrrwf,Join,722,258643804018991103753,28141398959150699123,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,52398428,uosmo
4707732,0,osmo1r8xvgh0he0h7rjar3saucpmt303t0qy24lyj39,Join,704,3754231481062014,29473185969162,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,46929,uosmo
4707732,0,osmo1cyplugff6n0w7mje34ezp6m2g0cvk7hnjtxaw0,Join,9,423891252033864892076,371888889,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,579451,uosmo
4707733,0,osmo13t2nzrdtdqrgfq2hnq45rqxra3hfjqqucdg2py,Join,9,19493243423844564926,17101840,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,26646,uosmo
4707739,0,osmo1ju3vys9l5d4fa6f22l9z4q9rdlfnr6mtvfrkel,Join,601,64704081674897199,4918443,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1415056,uosmo
4707740,0,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,Join,712,189837781802124855,5361,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1433603,uosmo
4707744,5,osmo1tpwmyh60fp84mp2udkcz4qlaju82nr7jq2240z,Join,678,77247521037701699,399942,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,356110,uosmo
4707744,5,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,641,205142946918093814038,124498451,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,3337537,uosmo
4707744,0,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,Join,625,726837379615612,94,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,1,uosmo
4707744,0,osmo10p0nsg43rukvhngt7gghg6z3c0zecfrurk27md,Join,690,8222165225086966087,14349987,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,1082923,uosmo
4707747,0,osmo1tpwmyh60fp84mp2udkcz4qlaju82nr7jq2240z,Join,678,77245995300313152,399900,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,356134,uosmo
4707747,0,osmo1qr0hknsknc59fe2y8dsz3hes8w4z7p5ee5whfa,Join,712,442486314578951694,12497,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3341571,uosmo
4707747,5,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,641,205142946918093814038,124498408,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,3337538,uosmo
4707748,0,osmo1cu674e4ezhs4drg6sxn3d32mv7h3r2ns9v9mvj,Join,641,45750974012256420540,27765631,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,744337,uosmo
4707748,0,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,Join,625,10507887997160355906,1365078,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,14818,uosmo
4707750,0,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,641,205139946561473372371,124496500,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,3337485,uosmo
4707753,0,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,Join,712,542595306069882451,15324,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4097840,uosmo
4707755,0,osmo128qj22r6f0nzaeeh62c25cyxkl2r8zaqg4tscm,Join,678,1176748161743032000,6091728,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5425522,uosmo
4707755,6,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,649,39203763092621933,4,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,28126,uosmo
4707757,11,osmo16euxkvyt8fqcjtfnpe7rqw8730v5p2t64nsp0t,Exit,498,12282202559488841226,5247622,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,13001780,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4707757,0,osmo1cnaeqxgr860qsf9ksfv2nyn4cpfq9esljfk2fg,Join,662,5.90843E+15,748644629,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,6527,uosmo
4707757,0,osmo13y67n032f3wsfsu4wp5mu22mtnal473j9zqpmd,Join,1,553029184847655352009,7686859,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,60012737,uosmo
4707757,0,osmo1ea7zqnnk08y6xtfekpgslgvlv08rd05kgsykuv,Join,604,253323016892968,53319245,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1496232,uosmo
4707758,6,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,649,39203763092621933,4,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,28126,uosmo
4707762,11,osmo15cagm8rsfqts4hee7fpy9jeraf6zpflast9xwu,Exit,679,1597716885215411707,5142618952576325345,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,4528147,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4
4707762,0,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,Join,704,164067949655529826,1288135406630691,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,2050774,uosmo
4707762,0,osmo1cxzatzvlssxw26q3dpav6efe3rlg6r8zcjlwee,Exit,604,2.48448E+15,497433674,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,13958222,uosmo
4707763,0,osmo1j6jn5pu6yuwulalhq5402almr3y42hgjag0j7r,Join,690,13801548125239192755,24087498,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,1817767,uosmo
4707764,6,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,649,39203763092621933,4,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,28126,uosmo
4707764,0,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,Join,577,1288841162437257,3657113,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,278534,uosmo
4707765,0,osmo1l325dw2vs9hq7tmpwndcuya6hvsfchccfq4208,Join,719,3294077396142344852,150799,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,86575,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4707765,0,osmo1vzrt2kd974tt2n67hv9n8axhuk56swtpxuf60v,Join,722,24254451522468125667,2637441178529053365,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,4915828,uosmo
4707766,11,osmo16euxkvyt8fqcjtfnpe7rqw8730v5p2t64nsp0t,Exit,498,12282202559488841226,5247619,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,13001784,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4707767,0,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,Join,712,16359382511025635353,462046,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,123550941,uosmo
4707768,11,osmo15cagm8rsfqts4hee7fpy9jeraf6zpflast9xwu,Exit,679,1597716885215411707,5142618952576325345,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,4528147,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4
4707771,0,osmo1cx7y3zdtc9ewer2ugvykra8s4cdwd5xedpk8fk,Join,605,4965308334956424259309,28106831770,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,1146987,uosmo
4707771,0,osmo1nqn5gq9q2wdwp86y9rmlradta9cdzd3w7zkquu,Join,704,29165003844869512,228981130849024,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,364548,uosmo
4707772,0,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,Join,722,10053920464460324919,1092863630063437963,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2038428,uosmo
4707772,0,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,Join,669,2021791138869885955,2031501,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,133994,uosmo
4707774,0,osmo1894jt6dv2sxxh3x20q9cv3mqkph422zkwy2va8,Join,498,138061897200266262,62012,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,153645,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4707774,0,osmo147c8lg8vsezqwfagags2f7y8g3jshvrg2qaau3,Join,1,434276568293087218660,6036228,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,47126243,uosmo
4707775,5,osmo14mz27u8mqdhh5wqpv6qkxkcvalxw2gxejjrxx4,Join,1,5530768628799464199,76873,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,600179,uosmo
